video_id	caption_pred	start	end	duration	phase	idx
v_chew_How_to_Do_Basic_Mime_Skills_-_How_to_Mime_Chewing_Gum_chew_h_cm_np1_fr_med_2	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	196
v_chew_Sexy_girl_on_the_bed_teasing_chew_u_nm_np1_fr_med_1	PLACEHOLDER	0.0	5.12	5.12	val_1	197
v_chew_chewing_gum_1_chew_h_nm_np1_fr_goo_1	PLACEHOLDER	0.0	5.319999999999999	5.319999999999999	val_1	198
v_chew_Bubblegum_Bubbles_chew_h_cm_np1_fr_bad_1	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	199
v_chew_Kaugummiblase_1_chew_h_cm_np1_le_med_0	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	200
v_chew_Gum_Chewing_Girl_chew_h_nm_np1_fr_med_0	PLACEHOLDER	0.0	3.44	3.44	val_1	201
v_chew_Sweet_Candy_Bubbles_chew_h_cm_np1_fr_med_1	PLACEHOLDER	0.0	4.4	4.4	val_1	202
v_chew_chewing_bubble_gum_chew_h_cm_np1_ri_med_0	PLACEHOLDER	0.0	4.92	4.92	val_1	203
v_chew_Vid_Request-_Me_Blowing_Bubbles_-P_chew_h_nm_np1_fr_med_0	PLACEHOLDER	0.0	3.7199999999999998	3.7199999999999998	val_1	204
v_chew_Kaugummiblase_1_chew_h_cm_np1_le_med_1	PLACEHOLDER	0.0	3.36	3.36	val_1	205
v_chew_Tara_Bush_blowing_bubbles_5_chew_h_nm_np1_fr_goo_0	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	206
v_chew_Fun_Chewing_Gum!_chew_h_nm_np1_fr_med_2	PLACEHOLDER	0.0	5.2	5.2	val_1	207
v_chew_Bubblegum_Bubbles_chew_h_cm_np1_fr_bad_2	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	208
v_chew_Wanda_Su_and_niece__T__blowing_bubbles_chew_u_nm_np2_fr_med_2	PLACEHOLDER	0.0	5.239999999999999	5.239999999999999	val_1	209
v_chew_lol_im_so_weird___BLOWIN_BUBBLE_GUM__oops_i_burped_at_the_end_my_bad_lol_chew_h_nm_np1_fr_med_2	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	210
v_chew_Double_bubble_in_one_big_bubble_-D_chew_h_cm_np1_fr_goo_0	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	211
v_chew_Bubble_blowing_3!_chew_h_nm_np1_le_bad_1	PLACEHOLDER	0.0	3.96	3.96	val_1	212
v_shoot_ball_WeTheKingsplaying_shoot_ball_u_cm_np1_ba_med_2	PLACEHOLDER	0.0	3.24	3.24	val_1	213
v_shoot_ball_KELVIN_shoot_ball_u_cm_np1_ba_med_7	PLACEHOLDER	0.0	4.4	4.4	val_1	214
v_shoot_ball_JashaunKidsWhoRipAmazingBasketball_shoot_ball_u_cm_np1_le_med_3	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	215
v_shoot_ball_AdamandAlvonplayingbasketball1_shoot_ball_f_cm_np1_ba_med_7	PLACEHOLDER	0.0	2.2	2.2	val_1	216
v_shoot_ball_ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_8	PLACEHOLDER	0.0	3.04	3.04	val_1	217
v_shoot_ball_Clay_sBasketballSkillz_shoot_ball_u_nm_np1_ba_med_16	PLACEHOLDER	0.0	3.24	3.24	val_1	218
v_shoot_ball_Finding_Forrester_3_shoot_ball_h_nm_np2_le_med_4	PLACEHOLDER	0.0	3.52	3.52	val_1	219
v_shoot_ball_3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_7	PLACEHOLDER	0.0	4.56	4.56	val_1	220
v_shoot_ball_WeTheKingsplaying_shoot_ball_u_cm_np1_ba_med_3	PLACEHOLDER	0.0	3.24	3.24	val_1	221
v_shoot_ball_ImprovingBasketballSkills-BasketballNBA3-PointShots_shoot_ball_f_nm_np1_ri_med_0	PLACEHOLDER	0.0	3.32	3.32	val_1	222
v_shoot_ball_10YearOldYouthBasketballStarBaller_shoot_ball_f_nm_np1_ri_med_10	PLACEHOLDER	0.0	2.28	2.28	val_1	223
v_shoot_ball_ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_10	PLACEHOLDER	0.0	3.04	3.04	val_1	224
v_shoot_ball_WeTheKingsplaying_shoot_ball_u_cm_np1_ri_med_1	PLACEHOLDER	0.0	3.24	3.24	val_1	225
v_shoot_ball_WeTheKingsplaying_shoot_ball_u_cm_np1_ba_med_7	PLACEHOLDER	0.0	3.24	3.24	val_1	226
v_shoot_ball_KELVIN_shoot_ball_u_cm_np1_ba_med_3	PLACEHOLDER	0.0	4.959999999999999	4.959999999999999	val_1	227
v_shoot_ball_KELVIN_shoot_ball_u_cm_np1_ba_med_4	PLACEHOLDER	0.0	3.76	3.76	val_1	228
v_shoot_ball_ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_16	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	229
v_shoot_ball_Finding_Forrester_1_shoot_ball_f_nm_np1_le_bad_3	PLACEHOLDER	0.0	3.92	3.92	val_1	230
v_shoot_ball_SarahPlayingBasketBall_shoot_ball_f_cm_np1_le_med_0	PLACEHOLDER	0.0	1.72	1.72	val_1	231
v_shoot_ball_AdamandAlvonplayingbasketball2_shoot_ball_f_cm_np1_le_med_0	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	232
v_shoot_ball_LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_1	PLACEHOLDER	0.0	4.2	4.2	val_1	233
v_shoot_ball_PlayingBasketball_shoot_ball_f_nm_np1_ba_med_6	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	234
v_shoot_ball_PlayingBasketball_shoot_ball_f_nm_np1_ri_med_2	PLACEHOLDER	0.0	3.2	3.2	val_1	235
v_shoot_ball_ImprovingBasketballSkills-BasketballNBA3-PointShots_shoot_ball_f_nm_np1_ri_med_1	PLACEHOLDER	0.0	6.12	6.12	val_1	236
v_shoot_ball_LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_4	PLACEHOLDER	0.0	3.24	3.24	val_1	237
v_shoot_ball_ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_12	PLACEHOLDER	0.0	2.76	2.76	val_1	238
v_shoot_ball_10YearOldYouthBasketballStarBaller_shoot_ball_f_nm_np1_ri_med_15	PLACEHOLDER	0.0	3.8	3.8	val_1	239
v_shoot_ball_LeeHomandBlackieplayingbasketball_shoot_ball_u_cm_np1_ri_med_1	PLACEHOLDER	0.0	3.8	3.8	val_1	240
v_shoot_ball_3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_6	PLACEHOLDER	0.0	3.52	3.52	val_1	241
v_shoot_ball_10YearOldYouthBasketballStarBaller_shoot_ball_f_cm_np1_ba_med_3	PLACEHOLDER	0.0	1.68	1.68	val_1	242
v_shoot_ball_AdamandAlvonplayingbasketball1_shoot_ball_f_nm_np1_ba_med_11	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	243
v_shoot_ball_PlayingBasketballGotWater_shoot_ball_f_nm_np1_ba_med_3	PLACEHOLDER	0.0	2.2	2.2	val_1	244
v_shoot_ball_ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_cm_np1_fr_med_14	PLACEHOLDER	0.0	2.96	2.96	val_1	245
v_shoot_ball_JashaunKidsWhoRipAmazingBasketball_shoot_ball_f_cm_np1_le_med_4	PLACEHOLDER	0.0	2.92	2.92	val_1	246
v_shoot_ball_ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_2	PLACEHOLDER	0.0	3.0	3.0	val_1	247
v_shoot_ball_Finding_Forrester_3_shoot_ball_f_nm_np2_ba_med_5	PLACEHOLDER	0.0	3.88	3.88	val_1	248
v_shoot_ball_PlayingBasketballGotWater_shoot_ball_f_nm_np1_ba_med_4	PLACEHOLDER	0.0	3.24	3.24	val_1	249
v_shoot_ball_LeeHomandBlackieplayingbasketball_shoot_ball_u_cm_np1_le_med_2	PLACEHOLDER	0.0	3.8	3.8	val_1	250
v_shoot_ball_3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_8	PLACEHOLDER	0.0	4.2	4.2	val_1	251
v_shoot_ball_Finding_Forrester_3_shoot_ball_u_nm_np2_fr_med_2	PLACEHOLDER	0.0	5.88	5.88	val_1	252
v_shoot_ball_Finding_Forrester_3_shoot_ball_f_nm_np2_ba_med_8	PLACEHOLDER	0.0	4.56	4.56	val_1	253
v_shoot_ball_AdamandAlvonplayingbasketball1_shoot_ball_f_cm_np1_le_med_1	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	254
v_shoot_ball_KELVIN_shoot_ball_u_cm_np1_ba_med_0	PLACEHOLDER	0.0	3.2	3.2	val_1	255
v_shoot_ball_10YearOldYouthBasketballStarBaller_shoot_ball_f_nm_np1_ba_med_12	PLACEHOLDER	0.0	3.2	3.2	val_1	256
v_shoot_ball_AdamandAlvonplayingbasketball1_shoot_ball_f_cm_np1_le_med_13	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	257
v_shoot_ball_KELVIN_shoot_ball_u_cm_np1_ba_med_5	PLACEHOLDER	0.0	4.4	4.4	val_1	258
v_shoot_ball_LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_0	PLACEHOLDER	0.0	4.52	4.52	val_1	259
v_shoot_ball_ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_4	PLACEHOLDER	0.0	3.0	3.0	val_1	260
v_shoot_ball_Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_6	PLACEHOLDER	0.0	2.6	2.6	val_1	261
v_shoot_ball_LeeHomandBlackieplayingbasketball_shoot_ball_f_cm_np1_ri_med_0	PLACEHOLDER	0.0	3.24	3.24	val_1	262
v_shoot_ball_PlayingBasketballGotWater_shoot_ball_f_nm_np1_ba_med_0	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	263
v_shoot_ball_PlayingBasketball_shoot_ball_f_nm_np1_ri_med_5	PLACEHOLDER	0.0	3.24	3.24	val_1	264
v_shoot_ball_10YearOldYouthBasketballStarBaller_shoot_ball_f_nm_np1_ba_med_11	PLACEHOLDER	0.0	3.2	3.2	val_1	265
v_shoot_ball_3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_5	PLACEHOLDER	0.0	3.52	3.52	val_1	266
v_shoot_ball_Clay_sBasketballSkillz_shoot_ball_u_nm_np1_ba_med_17	PLACEHOLDER	0.0	2.76	2.76	val_1	267
v_shoot_ball_Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_14	PLACEHOLDER	0.0	3.24	3.24	val_1	268
v_shoot_ball_3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_2	PLACEHOLDER	0.0	3.52	3.52	val_1	269
v_shoot_ball_Finding_Forrester_3_shoot_ball_f_nm_np2_ba_med_9	PLACEHOLDER	0.0	5.72	5.72	val_1	270
v_shoot_ball_ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_5	PLACEHOLDER	0.0	3.76	3.76	val_1	271
v_shoot_ball_BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_ba_med_4	PLACEHOLDER	0.0	5.6	5.6	val_1	272
v_shoot_ball_ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_3	PLACEHOLDER	0.0	3.0799999999999996	3.0799999999999996	val_1	273
v_shoot_ball_10YearOldYouthBasketballStarBaller_shoot_ball_f_nm_np1_ba_med_14	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	274
v_shoot_ball_ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_17	PLACEHOLDER	0.0	2.96	2.96	val_1	275
v_shoot_ball_Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_3	PLACEHOLDER	0.0	2.6	2.6	val_1	276
v_shoot_ball_WeTheKingsplaying_shoot_ball_u_cm_np1_ba_med_6	PLACEHOLDER	0.0	3.24	3.24	val_1	277
v_shoot_ball_Finding_Forrester_3_shoot_ball_f_nm_np2_ba_med_3	PLACEHOLDER	0.0	3.0799999999999996	3.0799999999999996	val_1	278
v_shoot_ball_PlayingBasketballGotWater_shoot_ball_f_nm_np1_ba_med_6	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	279
v_shoot_ball_LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_2	PLACEHOLDER	0.0	3.24	3.24	val_1	280
v_shoot_ball_ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_7	PLACEHOLDER	0.0	2.96	2.96	val_1	281
v_shoot_ball_ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_0	PLACEHOLDER	0.0	4.28	4.28	val_1	282
v_shoot_ball_PlayingBasketball_shoot_ball_f_nm_np1_ri_med_1	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	283
v_shoot_ball_WeTheKingsplaying_shoot_ball_u_cm_np1_ba_med_4	PLACEHOLDER	0.0	4.4399999999999995	4.4399999999999995	val_1	284
v_shoot_ball_Clay_sBasketballSkillz_shoot_ball_u_nm_np1_ba_med_12	PLACEHOLDER	0.0	3.0	3.0	val_1	285
v_shoot_ball_BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_ba_med_6	PLACEHOLDER	0.0	3.76	3.76	val_1	286
v_shoot_ball_BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_ba_med_1	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	287
v_shoot_ball_LearnToShootFromTheMaster_shoot_ball_f_cm_np1_ba_med_6	PLACEHOLDER	0.0	3.32	3.32	val_1	288
v_shoot_ball_ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_19	PLACEHOLDER	0.0	5.0	5.0	val_1	289
v_shoot_ball_ImprovingBasketballSkills-BasketballNBA3-PointShots_shoot_ball_f_nm_np1_ri_med_2	PLACEHOLDER	0.0	6.359999999999999	6.359999999999999	val_1	290
v_shoot_ball_ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_13	PLACEHOLDER	0.0	4.12	4.12	val_1	291
v_shoot_ball_BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_le_med_2	PLACEHOLDER	0.0	9.2	9.2	val_1	292
v_shoot_ball_ImprovingBasketballSkills-BasketballTeardropJumpShot_shoot_ball_f_nm_np1_ba_med_0	PLACEHOLDER	0.0	3.36	3.36	val_1	293
v_shoot_ball_AdamandAlvonplayingbasketball1_shoot_ball_f_cm_np1_le_med_4	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	294
v_shoot_ball_KELVIN_shoot_ball_u_cm_np1_ba_med_1	PLACEHOLDER	0.0	4.4	4.4	val_1	295
v_shoot_ball_ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_6	PLACEHOLDER	0.0	3.2	3.2	val_1	296
v_shoot_ball_Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_4	PLACEHOLDER	0.0	2.6799999999999997	2.6799999999999997	val_1	297
v_shoot_ball_Clay_sBasketballSkillz_shoot_ball_u_nm_np1_ba_med_9	PLACEHOLDER	0.0	2.6	2.6	val_1	298
v_shoot_ball_KELVIN_shoot_ball_u_cm_np1_ba_med_2	PLACEHOLDER	0.0	4.4	4.4	val_1	299
v_shoot_ball_LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_5	PLACEHOLDER	0.0	3.56	3.56	val_1	300
v_shoot_ball_10YearOldYouthBasketballStarBaller_shoot_ball_f_nm_np1_ba_med_13	PLACEHOLDER	0.0	3.2	3.2	val_1	301
v_shoot_ball_BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_ba_med_5	PLACEHOLDER	0.0	3.2	3.2	val_1	302
v_shoot_ball_Clay_sBasketballSkillz_shoot_ball_u_nm_np1_ba_med_11	PLACEHOLDER	0.0	2.2	2.2	val_1	303
v_shoot_ball_3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_3	PLACEHOLDER	0.0	3.6	3.6	val_1	304
v_shoot_ball_10YearOldYouthBasketballStarBaller_shoot_ball_f_nm_np1_ba_med_16	PLACEHOLDER	0.0	3.8	3.8	val_1	305
v_shoot_ball_PlayingBasketballGotWater_shoot_ball_f_nm_np1_ba_med_8	PLACEHOLDER	0.0	3.24	3.24	val_1	306
v_shoot_ball_ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_le_med_20	PLACEHOLDER	0.0	2.64	2.64	val_1	307
v_shoot_ball_KELVIN_shoot_ball_u_cm_np1_ba_med_6	PLACEHOLDER	0.0	3.6	3.6	val_1	308
v_shoot_ball_WeTheKingsplaying_shoot_ball_f_cm_np1_ri_med_0	PLACEHOLDER	0.0	3.24	3.24	val_1	309
v_shoot_ball_Anamazingbasketballshot_shoot_ball_f_cm_np1_ba_med_0	PLACEHOLDER	0.0	2.44	2.44	val_1	310
v_shoot_ball_Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_13	PLACEHOLDER	0.0	2.52	2.52	val_1	311
v_shoot_ball_Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_5	PLACEHOLDER	0.0	3.24	3.24	val_1	312
v_shoot_ball_JashaunKidsWhoRipAmazingBasketball_shoot_ball_f_cm_np1_le_med_5	PLACEHOLDER	0.0	2.28	2.28	val_1	313
v_shoot_ball_PlayingBasketballGotWater_shoot_ball_f_nm_np1_ri_med_1	PLACEHOLDER	0.0	3.8	3.8	val_1	314
v_shoot_ball_BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_le_med_0	PLACEHOLDER	0.0	3.2	3.2	val_1	315
v_shoot_ball_3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_1	PLACEHOLDER	0.0	3.4	3.4	val_1	316
v_shoot_ball_Clay_sBasketballSkillz_shoot_ball_u_nm_np1_ba_med_10	PLACEHOLDER	0.0	2.28	2.28	val_1	317
v_shoot_ball_3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_4	PLACEHOLDER	0.0	3.64	3.64	val_1	318
v_shoot_ball_Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_7	PLACEHOLDER	0.0	3.24	3.24	val_1	319
v_shoot_ball_Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_2	PLACEHOLDER	0.0	3.88	3.88	val_1	320
v_shoot_ball_ImprovingBasketballSkills-BasketballCrossover_shoot_ball_f_nm_np1_fr_med_0	PLACEHOLDER	0.0	4.04	4.04	val_1	321
v_shoot_ball_ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_18	PLACEHOLDER	0.0	2.6	2.6	val_1	322
v_shoot_ball_JashaunKidsWhoRipAmazingBasketball_shoot_ball_f_cm_np1_ba_med_6	PLACEHOLDER	0.0	3.2	3.2	val_1	323
v_shoot_ball_Finding_Forrester_3_shoot_ball_f_nm_np2_ba_med_6	PLACEHOLDER	0.0	4.16	4.16	val_1	324
v_shoot_ball_BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_ba_med_8	PLACEHOLDER	0.0	5.0	5.0	val_1	325
v_shoot_ball_PlayingBasketballGotWater_shoot_ball_f_nm_np1_ri_med_2	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	326
v_shoot_ball_ImprovingBasketballSkills-BasketballTurnaroundFadeAway_shoot_ball_f_nm_np1_ri_med_0	PLACEHOLDER	0.0	4.28	4.28	val_1	327
v_shoot_ball_3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_0	PLACEHOLDER	0.0	3.04	3.04	val_1	328
v_shoot_ball_PlayingBasketball_shoot_ball_f_nm_np1_ba_med_7	PLACEHOLDER	0.0	2.7199999999999998	2.7199999999999998	val_1	329
v_shoot_ball_8yroldBasketballhighlight2006_shoot_ball_f_cm_np1_le_med_0	PLACEHOLDER	0.0	2.08	2.08	val_1	330
v_shoot_ball_BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_ba_med_7	PLACEHOLDER	0.0	3.2	3.2	val_1	331
v_shoot_ball_AdamandAlvonplayingbasketball1_shoot_ball_f_cm_np1_le_med_6	PLACEHOLDER	0.0	1.72	1.72	val_1	332
v_shoot_ball_ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_9	PLACEHOLDER	0.0	2.92	2.92	val_1	333
v_shoot_ball_ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_1	PLACEHOLDER	0.0	3.24	3.24	val_1	334
v_shoot_ball_AdamandAlvonplayingbasketball1_shoot_ball_f_cm_np1_le_med_10	PLACEHOLDER	0.0	2.1199999999999997	2.1199999999999997	val_1	335
v_shoot_ball_ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_11	PLACEHOLDER	0.0	3.2	3.2	val_1	336
v_shoot_ball_WeTheKingsplaying_shoot_ball_u_cm_np1_ba_med_5	PLACEHOLDER	0.0	3.88	3.88	val_1	337
v_shoot_ball_ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_f_cm_np1_fr_med_15	PLACEHOLDER	0.0	2.0	2.0	val_1	338
v_shoot_ball_LeeHomandBlackieplayingbasketball_shoot_ball_u_cm_np1_ri_med_3	PLACEHOLDER	0.0	3.24	3.24	val_1	339
v_shoot_ball_Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_15	PLACEHOLDER	0.0	2.2	2.2	val_1	340
v_shoot_ball_AdamandAlvonplayingbasketball1_shoot_ball_u_cm_np1_le_med_0	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	341
v_shoot_ball_LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_3	PLACEHOLDER	0.0	4.2	4.2	val_1	342
v_shoot_ball_BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_ba_med_3	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	343
v_walk_likebeckam_walk_f_nm_np1_fr_med_36	PLACEHOLDER	0.0	2.88	2.88	val_1	344
v_walk_American_History_X_walk_f_cm_np1_ri_med_12	PLACEHOLDER	0.0	2.56	2.56	val_1	345
v_walk_Veoh_Alpha_Dog_1_walk_f_nm_np1_ba_med_36	PLACEHOLDER	0.0	3.4	3.4	val_1	346
v_walk_TheBoondockSaints_walk_u_cm_np2_le_med_96	PLACEHOLDER	0.0	2.96	2.96	val_1	347
v_walk_happy_go_lovely_walk_u_cm_np1_ri_med_7	PLACEHOLDER	0.0	2.1199999999999997	2.1199999999999997	val_1	348
v_walk_AmericanGangster_walk_u_cm_np1_ba_med_20	PLACEHOLDER	0.0	5.4	5.4	val_1	349
v_walk_20060723sfjffjewcy_walk_f_nm_np1_fr_med_1	PLACEHOLDER	0.0	2.96	2.96	val_1	350
v_walk_Veoh_Alpha_Dog_1_walk_u_cm_np1_ri_med_59	PLACEHOLDER	0.0	3.44	3.44	val_1	351
v_walk_SweeneyTodd_walk_f_nm_np1_le_bad_40	PLACEHOLDER	0.0	4.16	4.16	val_1	352
v_walk_50_FIRST_DATES_walk_f_cm_np1_fr_med_7	PLACEHOLDER	0.0	1.9199999999999997	1.9199999999999997	val_1	353
v_walk_prelinger_LetsBeGo1953_walk_f_cm_np1_ri_med_9	PLACEHOLDER	0.0	3.4799999999999995	3.4799999999999995	val_1	354
v_walk_RETURN_OF_THE_KING_walk_f_nm_np1_fr_bad_24	PLACEHOLDER	0.0	3.0799999999999996	3.0799999999999996	val_1	355
v_walk_RETURN_OF_THE_KING_walk_f_cm_np1_ba_med_3	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	356
v_walk_TheLittleShopofHorrors_walk_f_cm_np1_fr_med_12	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	357
v_walk_AmericanGangster_walk_f_nm_np1_fr_bad_41	PLACEHOLDER	0.0	7.92	7.92	val_1	358
v_walk_The_Fugitive_2_walk_u_cm_np1_fr_med_13	PLACEHOLDER	0.0	4.12	4.12	val_1	359
v_walk_Man_Who_Cheated_Himself_512kb_walk_f_cm_np1_fr_med_13	PLACEHOLDER	0.0	2.1199999999999997	2.1199999999999997	val_1	360
v_walk_TheLittleShopofHorrors_walk_f_nm_np1_ba_med_3	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	361
v_walk_The_House_on_Haunted_Hill_walk_f_cm_np1_fr_med_18	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	362
v_walk_IamLegend_walk_f_nm_np1_fr_med_10	PLACEHOLDER	0.0	3.04	3.04	val_1	363
v_walk_TheLastManOnearth_walk_f_cm_np1_ba_med_9	PLACEHOLDER	0.0	4.08	4.08	val_1	364
v_walk_BIG_FISH_walk_f_nm_np1_ba_med_8	PLACEHOLDER	0.0	4.16	4.16	val_1	365
v_walk_A_Beautiful_Mind_2_walk_f_cm_np2_fr_bad_8	PLACEHOLDER	0.0	6.680000000000001	6.680000000000001	val_1	366
v_walk_HP_PRISONER_OF_AZKABAN_walk_f_nm_np1_fr_med_7	PLACEHOLDER	0.0	2.96	2.96	val_1	367
v_walk_Veoh_Alpha_Dog_2_walk_u_nm_np1_le_med_29	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	368
v_walk_LittleChildren_walk_f_cm_np1_fr_med_3	PLACEHOLDER	0.0	6.64	6.64	val_1	369
v_walk_Sixthsense_walk_u_nm_np1_ba_med_2	PLACEHOLDER	0.0	2.1199999999999997	2.1199999999999997	val_1	370
v_walk_NOVA_ELEGANTUNIVERSE1_walk_u_nm_np1_ba_med_0	PLACEHOLDER	0.0	2.96	2.96	val_1	371
v_walk_The_Fugitive_3_walk_f_cm_np1_ba_bad_0	PLACEHOLDER	0.0	9.84	9.84	val_1	372
v_walk_SweeneyTodd_walk_u_nm_np1_fr_bad_17	PLACEHOLDER	0.0	2.92	2.92	val_1	373
v_walk_Fellowship_6_walk_f_cm_np1_fr_med_11	PLACEHOLDER	0.0	4.28	4.28	val_1	374
v_walk_BIG_FISH_walk_f_nm_np1_fr_med_13	PLACEHOLDER	0.0	5.48	5.48	val_1	375
v_walk_LivefreeorDieHard_walk_u_cm_np1_fr_med_6	PLACEHOLDER	0.0	2.92	2.92	val_1	376
v_walk_Shadow_of_a_Doubt_walk_f_cm_np1_fr_med_10	PLACEHOLDER	0.0	3.0799999999999996	3.0799999999999996	val_1	377
v_walk_Hitch_Part_1_walk_u_cm_np1_fr_goo_2	PLACEHOLDER	0.0	2.1199999999999997	2.1199999999999997	val_1	378
v_walk_Oceans12_walk_u_nm_np1_le_med_6	PLACEHOLDER	0.0	3.04	3.04	val_1	379
v_walk_Two_Towers_6_walk_u_cm_np1_fr_med_0	PLACEHOLDER	0.0	2.2	2.2	val_1	380
v_walk_Veoh_Alpha_Dog_2_walk_f_nm_np4_fr_med_16	PLACEHOLDER	0.0	10.96	10.96	val_1	381
