video_id	caption_pred	start	end	duration	category_32	subs	phase	idx
v_BandMarching_g17_c03	PLACEHOLDER	0.0	6.4	6.4	1	PLACEHOLDER	val_1	255
v_BandMarching_g11_c01	PLACEHOLDER	0.0	11.84	11.84	1	PLACEHOLDER	val_1	256
v_BandMarching_g11_c07	PLACEHOLDER	0.0	9.88	9.88	1	PLACEHOLDER	val_1	257
v_BandMarching_g03_c07	PLACEHOLDER	0.0	9.96	9.96	1	PLACEHOLDER	val_1	258
v_BandMarching_g19_c01	PLACEHOLDER	0.0	11.12	11.12	1	PLACEHOLDER	val_1	259
v_BandMarching_g07_c05	PLACEHOLDER	0.0	4.68	4.68	1	PLACEHOLDER	val_1	260
v_BandMarching_g23_c03	PLACEHOLDER	0.0	10.48	10.48	1	PLACEHOLDER	val_1	261
v_BandMarching_g15_c03	PLACEHOLDER	0.0	14.12	14.12	1	PLACEHOLDER	val_1	262
v_BandMarching_g11_c06	PLACEHOLDER	0.0	15.68	15.68	1	PLACEHOLDER	val_1	263
v_BandMarching_g01_c01	PLACEHOLDER	0.0	6.4	6.4	1	PLACEHOLDER	val_1	264
v_BandMarching_g02_c06	PLACEHOLDER	0.0	5.0	5.0	1	PLACEHOLDER	val_1	265
v_BandMarching_g16_c07	PLACEHOLDER	0.0	4.72	4.72	1	PLACEHOLDER	val_1	266
v_BandMarching_g06_c01	PLACEHOLDER	0.0	2.72	2.72	1	PLACEHOLDER	val_1	267
v_BandMarching_g25_c02	PLACEHOLDER	0.0	5.04	5.04	1	PLACEHOLDER	val_1	268
v_BandMarching_g12_c06	PLACEHOLDER	0.0	10.76	10.76	1	PLACEHOLDER	val_1	269
v_BandMarching_g24_c06	PLACEHOLDER	0.0	10.24	10.24	1	PLACEHOLDER	val_1	270
v_BandMarching_g18_c01	PLACEHOLDER	0.0	19.12	19.12	1	PLACEHOLDER	val_1	271
v_BandMarching_g15_c07	PLACEHOLDER	0.0	6.68	6.68	1	PLACEHOLDER	val_1	272
v_BandMarching_g12_c02	PLACEHOLDER	0.0	17.16	17.16	1	PLACEHOLDER	val_1	273
v_BandMarching_g17_c02	PLACEHOLDER	0.0	6.96	6.96	1	PLACEHOLDER	val_1	274
v_BandMarching_g21_c01	PLACEHOLDER	0.0	12.92	12.92	1	PLACEHOLDER	val_1	275
v_BandMarching_g05_c03	PLACEHOLDER	0.0	5.96	5.96	1	PLACEHOLDER	val_1	276
v_BandMarching_g19_c07	PLACEHOLDER	0.0	15.6	15.6	1	PLACEHOLDER	val_1	277
v_BandMarching_g19_c02	PLACEHOLDER	0.0	11.16	11.16	1	PLACEHOLDER	val_1	278
v_BandMarching_g20_c06	PLACEHOLDER	0.0	6.12	6.12	1	PLACEHOLDER	val_1	279
v_SoccerJuggling_g16_c03	PLACEHOLDER	0.0	23.96	23.96	1	PLACEHOLDER	val_1	280
v_SoccerJuggling_g17_c05	PLACEHOLDER	0.0	12.0	12.0	1	PLACEHOLDER	val_1	281
v_SoccerJuggling_g21_c04	PLACEHOLDER	0.0	16.64	16.64	1	PLACEHOLDER	val_1	282
v_SoccerJuggling_g25_c02	PLACEHOLDER	0.0	9.08	9.08	1	PLACEHOLDER	val_1	283
v_SoccerJuggling_g08_c04	PLACEHOLDER	0.0	12.04	12.04	1	PLACEHOLDER	val_1	284
v_SoccerJuggling_g19_c05	PLACEHOLDER	0.0	12.04	12.04	1	PLACEHOLDER	val_1	285
v_SoccerJuggling_g19_c01	PLACEHOLDER	0.0	15.08	15.08	1	PLACEHOLDER	val_1	286
v_SoccerJuggling_g07_c03	PLACEHOLDER	0.0	12.04	12.04	1	PLACEHOLDER	val_1	287
v_SoccerJuggling_g10_c02	PLACEHOLDER	0.0	8.04	8.04	1	PLACEHOLDER	val_1	288
v_SoccerJuggling_g03_c03	PLACEHOLDER	0.0	9.2	9.2	1	PLACEHOLDER	val_1	289
v_SoccerJuggling_g16_c04	PLACEHOLDER	0.0	23.36	23.36	1	PLACEHOLDER	val_1	290
v_SoccerJuggling_g06_c04	PLACEHOLDER	0.0	3.68	3.68	1	PLACEHOLDER	val_1	291
v_SoccerJuggling_g23_c03	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	292
v_SoccerJuggling_g24_c03	PLACEHOLDER	0.0	10.04	10.04	1	PLACEHOLDER	val_1	293
v_SoccerJuggling_g09_c02	PLACEHOLDER	0.0	10.04	10.04	1	PLACEHOLDER	val_1	294
v_SoccerJuggling_g18_c02	PLACEHOLDER	0.0	12.04	12.04	1	PLACEHOLDER	val_1	295
v_SoccerJuggling_g01_c03	PLACEHOLDER	0.0	35.2	35.2	1	PLACEHOLDER	val_1	296
v_SoccerJuggling_g11_c02	PLACEHOLDER	0.0	12.04	12.04	1	PLACEHOLDER	val_1	297
v_SoccerJuggling_g19_c06	PLACEHOLDER	0.0	12.0	12.0	1	PLACEHOLDER	val_1	298
v_SoccerJuggling_g21_c01	PLACEHOLDER	0.0	16.64	16.64	1	PLACEHOLDER	val_1	299
v_SoccerJuggling_g16_c02	PLACEHOLDER	0.0	23.96	23.96	1	PLACEHOLDER	val_1	300
v_SoccerJuggling_g25_c05	PLACEHOLDER	0.0	5.72	5.72	1	PLACEHOLDER	val_1	301
v_SoccerJuggling_g07_c06	PLACEHOLDER	0.0	14.4	14.4	1	PLACEHOLDER	val_1	302
v_SoccerJuggling_g22_c07	PLACEHOLDER	0.0	8.04	8.04	1	PLACEHOLDER	val_1	303
v_SoccerJuggling_g25_c06	PLACEHOLDER	0.0	5.6	5.6	1	PLACEHOLDER	val_1	304
v_SoccerJuggling_g06_c03	PLACEHOLDER	0.0	9.16	9.16	1	PLACEHOLDER	val_1	305
v_SoccerJuggling_g25_c04	PLACEHOLDER	0.0	5.48	5.48	1	PLACEHOLDER	val_1	306
v_SoccerJuggling_g18_c03	PLACEHOLDER	0.0	12.04	12.04	1	PLACEHOLDER	val_1	307
v_SoccerJuggling_g22_c04	PLACEHOLDER	0.0	8.04	8.04	1	PLACEHOLDER	val_1	308
v_SoccerJuggling_g05_c04	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	309
v_SoccerJuggling_g17_c06	PLACEHOLDER	0.0	13.36	13.36	1	PLACEHOLDER	val_1	310
v_SoccerJuggling_g15_c01	PLACEHOLDER	0.0	23.96	23.96	1	PLACEHOLDER	val_1	311
v_SoccerJuggling_g18_c04	PLACEHOLDER	0.0	12.04	12.04	1	PLACEHOLDER	val_1	312
v_SoccerJuggling_g02_c02	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	313
v_SoccerJuggling_g09_c01	PLACEHOLDER	0.0	4.44	4.44	1	PLACEHOLDER	val_1	314
v_SoccerJuggling_g24_c05	PLACEHOLDER	0.0	14.4	14.4	1	PLACEHOLDER	val_1	315
v_SoccerJuggling_g14_c05	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	316
v_SoccerJuggling_g12_c03	PLACEHOLDER	0.0	12.04	12.04	1	PLACEHOLDER	val_1	317
v_SoccerJuggling_g04_c04	PLACEHOLDER	0.0	14.4	14.4	1	PLACEHOLDER	val_1	318
v_SoccerJuggling_g01_c01	PLACEHOLDER	0.0	36.0	36.0	1	PLACEHOLDER	val_1	319
v_SoccerJuggling_g17_c01	PLACEHOLDER	0.0	8.04	8.04	1	PLACEHOLDER	val_1	320
v_SoccerJuggling_g10_c04	PLACEHOLDER	0.0	5.56	5.56	1	PLACEHOLDER	val_1	321
v_SoccerJuggling_g09_c05	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	322
v_SoccerJuggling_g07_c02	PLACEHOLDER	0.0	12.04	12.04	1	PLACEHOLDER	val_1	323
v_SoccerJuggling_g11_c05	PLACEHOLDER	0.0	10.8	10.8	1	PLACEHOLDER	val_1	324
v_SoccerJuggling_g16_c07	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	325
v_SoccerJuggling_g18_c07	PLACEHOLDER	0.0	14.4	14.4	1	PLACEHOLDER	val_1	326
v_SoccerJuggling_g24_c04	PLACEHOLDER	0.0	10.04	10.04	1	PLACEHOLDER	val_1	327
v_SoccerJuggling_g01_c04	PLACEHOLDER	0.0	28.2	28.2	1	PLACEHOLDER	val_1	328
v_SoccerJuggling_g11_c06	PLACEHOLDER	0.0	12.28	12.28	1	PLACEHOLDER	val_1	329
v_SoccerJuggling_g18_c05	PLACEHOLDER	0.0	14.4	14.4	1	PLACEHOLDER	val_1	330
v_SoccerJuggling_g15_c03	PLACEHOLDER	0.0	23.96	23.96	1	PLACEHOLDER	val_1	331
v_SoccerJuggling_g18_c01	PLACEHOLDER	0.0	12.04	12.04	1	PLACEHOLDER	val_1	332
v_SoccerJuggling_g11_c04	PLACEHOLDER	0.0	9.52	9.52	1	PLACEHOLDER	val_1	333
v_SoccerJuggling_g20_c03	PLACEHOLDER	0.0	8.04	8.04	1	PLACEHOLDER	val_1	334
v_SoccerJuggling_g07_c04	PLACEHOLDER	0.0	12.04	12.04	1	PLACEHOLDER	val_1	335
v_SoccerJuggling_g18_c06	PLACEHOLDER	0.0	14.4	14.4	1	PLACEHOLDER	val_1	336
v_SoccerJuggling_g12_c02	PLACEHOLDER	0.0	12.04	12.04	1	PLACEHOLDER	val_1	337
v_SoccerJuggling_g09_c04	PLACEHOLDER	0.0	7.44	7.44	1	PLACEHOLDER	val_1	338
v_SoccerJuggling_g10_c01	PLACEHOLDER	0.0	8.04	8.04	1	PLACEHOLDER	val_1	339
v_SoccerJuggling_g24_c01	PLACEHOLDER	0.0	10.04	10.04	1	PLACEHOLDER	val_1	340
v_SoccerJuggling_g25_c01	PLACEHOLDER	0.0	4.36	4.36	1	PLACEHOLDER	val_1	341
v_SoccerJuggling_g20_c01	PLACEHOLDER	0.0	12.04	12.04	1	PLACEHOLDER	val_1	342
v_SoccerJuggling_g05_c03	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	343
v_SoccerJuggling_g15_c04	PLACEHOLDER	0.0	23.96	23.96	1	PLACEHOLDER	val_1	344
v_SoccerJuggling_g24_c06	PLACEHOLDER	0.0	12.0	12.0	1	PLACEHOLDER	val_1	345
v_SoccerJuggling_g12_c05	PLACEHOLDER	0.0	14.4	14.4	1	PLACEHOLDER	val_1	346
v_SoccerJuggling_g20_c02	PLACEHOLDER	0.0	12.04	12.04	1	PLACEHOLDER	val_1	347
v_SoccerJuggling_g11_c01	PLACEHOLDER	0.0	12.04	12.04	1	PLACEHOLDER	val_1	348
v_SoccerJuggling_g07_c07	PLACEHOLDER	0.0	14.4	14.4	1	PLACEHOLDER	val_1	349
v_SoccerJuggling_g04_c03	PLACEHOLDER	0.0	14.4	14.4	1	PLACEHOLDER	val_1	350
v_SoccerJuggling_g04_c05	PLACEHOLDER	0.0	14.4	14.4	1	PLACEHOLDER	val_1	351
v_SoccerJuggling_g21_c03	PLACEHOLDER	0.0	3.32	3.32	1	PLACEHOLDER	val_1	352
v_SoccerJuggling_g16_c06	PLACEHOLDER	0.0	12.32	12.32	1	PLACEHOLDER	val_1	353
v_SoccerJuggling_g09_c06	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	354
v_SoccerJuggling_g22_c05	PLACEHOLDER	0.0	8.04	8.04	1	PLACEHOLDER	val_1	355
v_SoccerJuggling_g20_c05	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	356
v_SoccerJuggling_g19_c03	PLACEHOLDER	0.0	11.72	11.72	1	PLACEHOLDER	val_1	357
v_SoccerJuggling_g02_c05	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	358
v_SoccerJuggling_g21_c02	PLACEHOLDER	0.0	16.64	16.64	1	PLACEHOLDER	val_1	359
v_SoccerJuggling_g13_c03	PLACEHOLDER	0.0	10.04	10.04	1	PLACEHOLDER	val_1	360
v_SoccerJuggling_g19_c07	PLACEHOLDER	0.0	12.0	12.0	1	PLACEHOLDER	val_1	361
v_SoccerJuggling_g13_c04	PLACEHOLDER	0.0	10.04	10.04	1	PLACEHOLDER	val_1	362
v_SoccerJuggling_g25_c03	PLACEHOLDER	0.0	10.04	10.04	1	PLACEHOLDER	val_1	363
v_SoccerJuggling_g21_c05	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	364
v_SoccerJuggling_g20_c06	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	365
v_SoccerJuggling_g06_c02	PLACEHOLDER	0.0	5.4	5.4	1	PLACEHOLDER	val_1	366
v_SoccerJuggling_g23_c04	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	367
v_SoccerJuggling_g07_c01	PLACEHOLDER	0.0	12.04	12.04	1	PLACEHOLDER	val_1	368
v_SoccerJuggling_g22_c06	PLACEHOLDER	0.0	8.04	8.04	1	PLACEHOLDER	val_1	369
v_SoccerJuggling_g14_c03	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	370
v_SoccerJuggling_g05_c01	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	371
v_SoccerJuggling_g23_c01	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	372
v_SoccerJuggling_g01_c05	PLACEHOLDER	0.0	11.6	11.6	1	PLACEHOLDER	val_1	373
v_SoccerJuggling_g22_c03	PLACEHOLDER	0.0	10.4	10.4	1	PLACEHOLDER	val_1	374
v_SoccerJuggling_g13_c02	PLACEHOLDER	0.0	10.04	10.04	1	PLACEHOLDER	val_1	375
v_SoccerJuggling_g12_c01	PLACEHOLDER	0.0	12.04	12.04	1	PLACEHOLDER	val_1	376
v_SoccerJuggling_g17_c04	PLACEHOLDER	0.0	8.04	8.04	1	PLACEHOLDER	val_1	377
v_SoccerJuggling_g02_c06	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	378
v_SoccerJuggling_g14_c01	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	379
v_SoccerJuggling_g14_c02	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	380
v_SoccerJuggling_g02_c01	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	381
v_SoccerJuggling_g06_c05	PLACEHOLDER	0.0	12.0	12.0	1	PLACEHOLDER	val_1	382
v_SoccerJuggling_g02_c03	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	383
v_SoccerJuggling_g03_c01	PLACEHOLDER	0.0	9.2	9.2	1	PLACEHOLDER	val_1	384
v_SoccerJuggling_g05_c06	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	385
v_SoccerJuggling_g19_c02	PLACEHOLDER	0.0	8.84	8.84	1	PLACEHOLDER	val_1	386
v_SoccerJuggling_g05_c05	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	387
v_SoccerJuggling_g10_c03	PLACEHOLDER	0.0	8.04	8.04	1	PLACEHOLDER	val_1	388
v_SoccerJuggling_g03_c04	PLACEHOLDER	0.0	9.2	9.2	1	PLACEHOLDER	val_1	389
v_SoccerJuggling_g14_c04	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	390
v_SoccerJuggling_g23_c02	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	391
v_SoccerJuggling_g23_c05	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	392
v_SoccerJuggling_g17_c03	PLACEHOLDER	0.0	8.04	8.04	1	PLACEHOLDER	val_1	393
v_SoccerJuggling_g24_c07	PLACEHOLDER	0.0	12.0	12.0	1	PLACEHOLDER	val_1	394
v_SoccerJuggling_g19_c04	PLACEHOLDER	0.0	11.16	11.16	1	PLACEHOLDER	val_1	395
v_SoccerJuggling_g11_c03	PLACEHOLDER	0.0	13.2	13.2	1	PLACEHOLDER	val_1	396
v_SoccerJuggling_g22_c01	PLACEHOLDER	0.0	10.04	10.04	1	PLACEHOLDER	val_1	397
v_SoccerJuggling_g15_c02	PLACEHOLDER	0.0	23.96	23.96	1	PLACEHOLDER	val_1	398
v_SoccerJuggling_g01_c02	PLACEHOLDER	0.0	20.08	20.08	1	PLACEHOLDER	val_1	399
v_SoccerJuggling_g08_c03	PLACEHOLDER	0.0	12.04	12.04	1	PLACEHOLDER	val_1	400
v_SoccerJuggling_g08_c01	PLACEHOLDER	0.0	12.04	12.04	1	PLACEHOLDER	val_1	401
v_SoccerJuggling_g17_c02	PLACEHOLDER	0.0	8.04	8.04	1	PLACEHOLDER	val_1	402
v_SoccerJuggling_g06_c01	PLACEHOLDER	0.0	10.04	10.04	1	PLACEHOLDER	val_1	403
v_SoccerJuggling_g23_c06	PLACEHOLDER	0.0	8.84	8.84	1	PLACEHOLDER	val_1	404
v_SoccerJuggling_g09_c07	PLACEHOLDER	0.0	12.64	12.64	1	PLACEHOLDER	val_1	405
v_SoccerJuggling_g12_c06	PLACEHOLDER	0.0	14.4	14.4	1	PLACEHOLDER	val_1	406
v_SoccerJuggling_g04_c01	PLACEHOLDER	0.0	14.4	14.4	1	PLACEHOLDER	val_1	407
v_SoccerJuggling_g20_c04	PLACEHOLDER	0.0	8.04	8.04	1	PLACEHOLDER	val_1	408
v_SoccerJuggling_g08_c02	PLACEHOLDER	0.0	12.04	12.04	1	PLACEHOLDER	val_1	409
v_SoccerJuggling_g16_c01	PLACEHOLDER	0.0	23.96	23.96	1	PLACEHOLDER	val_1	410
v_SoccerJuggling_g13_c01	PLACEHOLDER	0.0	10.04	10.04	1	PLACEHOLDER	val_1	411
v_SoccerJuggling_g14_c07	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	412
v_SoccerJuggling_g09_c03	PLACEHOLDER	0.0	10.04	10.04	1	PLACEHOLDER	val_1	413
v_SoccerJuggling_g07_c05	PLACEHOLDER	0.0	14.4	14.4	1	PLACEHOLDER	val_1	414
v_SoccerJuggling_g16_c05	PLACEHOLDER	0.0	8.04	8.04	1	PLACEHOLDER	val_1	415
v_SoccerJuggling_g22_c02	PLACEHOLDER	0.0	10.04	10.04	1	PLACEHOLDER	val_1	416
v_SoccerJuggling_g03_c02	PLACEHOLDER	0.0	9.2	9.2	1	PLACEHOLDER	val_1	417
v_SoccerJuggling_g05_c02	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	418
v_SoccerJuggling_g13_c05	PLACEHOLDER	0.0	12.0	12.0	1	PLACEHOLDER	val_1	419
v_SoccerJuggling_g12_c04	PLACEHOLDER	0.0	12.04	12.04	1	PLACEHOLDER	val_1	420
v_SoccerJuggling_g04_c02	PLACEHOLDER	0.0	14.4	14.4	1	PLACEHOLDER	val_1	421
v_SoccerJuggling_g02_c04	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	422
v_SoccerJuggling_g24_c02	PLACEHOLDER	0.0	10.04	10.04	1	PLACEHOLDER	val_1	423
v_SoccerJuggling_g14_c06	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	424
v_SoccerJuggling_g04_c06	PLACEHOLDER	0.0	14.4	14.4	1	PLACEHOLDER	val_1	425
v_SoccerJuggling_g17_c07	PLACEHOLDER	0.0	12.0	12.0	1	PLACEHOLDER	val_1	426
v_HammerThrow_g20_c04	PLACEHOLDER	0.0	4.76	4.76	1	PLACEHOLDER	val_1	427
v_HammerThrow_g19_c01	PLACEHOLDER	0.0	7.92	7.92	1	PLACEHOLDER	val_1	428
v_HammerThrow_g10_c02	PLACEHOLDER	0.0	7.24	7.24	1	PLACEHOLDER	val_1	429
v_HammerThrow_g14_c06	PLACEHOLDER	0.0	7.44	7.44	1	PLACEHOLDER	val_1	430
v_HammerThrow_g08_c03	PLACEHOLDER	0.0	8.08	8.08	1	PLACEHOLDER	val_1	431
v_HammerThrow_g11_c01	PLACEHOLDER	0.0	5.68	5.68	1	PLACEHOLDER	val_1	432
v_HammerThrow_g08_c04	PLACEHOLDER	0.0	8.08	8.08	1	PLACEHOLDER	val_1	433
v_HammerThrow_g24_c02	PLACEHOLDER	0.0	5.88	5.88	1	PLACEHOLDER	val_1	434
v_HammerThrow_g04_c04	PLACEHOLDER	0.0	3.56	3.56	1	PLACEHOLDER	val_1	435
v_HammerThrow_g11_c02	PLACEHOLDER	0.0	4.04	4.04	1	PLACEHOLDER	val_1	436
v_HammerThrow_g04_c07	PLACEHOLDER	0.0	3.56	3.56	1	PLACEHOLDER	val_1	437
v_HammerThrow_g02_c01	PLACEHOLDER	0.0	10.8	10.8	1	PLACEHOLDER	val_1	438
v_HammerThrow_g09_c07	PLACEHOLDER	0.0	5.72	5.72	1	PLACEHOLDER	val_1	439
v_HammerThrow_g10_c01	PLACEHOLDER	0.0	10.08	10.08	1	PLACEHOLDER	val_1	440
v_HammerThrow_g23_c06	PLACEHOLDER	0.0	8.2	8.2	1	PLACEHOLDER	val_1	441
v_HammerThrow_g01_c03	PLACEHOLDER	0.0	6.16	6.16	1	PLACEHOLDER	val_1	442
v_HammerThrow_g07_c03	PLACEHOLDER	0.0	5.56	5.56	1	PLACEHOLDER	val_1	443
v_HammerThrow_g12_c04	PLACEHOLDER	0.0	6.36	6.36	1	PLACEHOLDER	val_1	444
v_HammerThrow_g20_c02	PLACEHOLDER	0.0	7.68	7.68	1	PLACEHOLDER	val_1	445
v_HammerThrow_g21_c01	PLACEHOLDER	0.0	7.48	7.48	1	PLACEHOLDER	val_1	446
v_HammerThrow_g07_c01	PLACEHOLDER	0.0	4.44	4.44	1	PLACEHOLDER	val_1	447
v_HammerThrow_g09_c05	PLACEHOLDER	0.0	5.48	5.48	1	PLACEHOLDER	val_1	448
v_HammerThrow_g19_c03	PLACEHOLDER	0.0	6.6	6.6	1	PLACEHOLDER	val_1	449
v_HammerThrow_g06_c06	PLACEHOLDER	0.0	5.52	5.52	1	PLACEHOLDER	val_1	450
v_HammerThrow_g02_c02	PLACEHOLDER	0.0	10.36	10.36	1	PLACEHOLDER	val_1	451
v_HammerThrow_g14_c03	PLACEHOLDER	0.0	7.12	7.12	1	PLACEHOLDER	val_1	452
v_HammerThrow_g24_c01	PLACEHOLDER	0.0	7.88	7.88	1	PLACEHOLDER	val_1	453
v_HammerThrow_g17_c01	PLACEHOLDER	0.0	6.08	6.08	1	PLACEHOLDER	val_1	454
v_HammerThrow_g19_c05	PLACEHOLDER	0.0	8.36	8.36	1	PLACEHOLDER	val_1	455
v_HammerThrow_g09_c03	PLACEHOLDER	0.0	6.0	6.0	1	PLACEHOLDER	val_1	456
v_HammerThrow_g25_c01	PLACEHOLDER	0.0	4.88	4.88	1	PLACEHOLDER	val_1	457
v_HammerThrow_g11_c06	PLACEHOLDER	0.0	5.52	5.52	1	PLACEHOLDER	val_1	458
v_HammerThrow_g06_c04	PLACEHOLDER	0.0	9.96	9.96	1	PLACEHOLDER	val_1	459
v_HammerThrow_g01_c06	PLACEHOLDER	0.0	7.76	7.76	1	PLACEHOLDER	val_1	460
v_HammerThrow_g18_c02	PLACEHOLDER	0.0	5.56	5.56	1	PLACEHOLDER	val_1	461
v_HammerThrow_g12_c03	PLACEHOLDER	0.0	7.88	7.88	1	PLACEHOLDER	val_1	462
v_HammerThrow_g19_c04	PLACEHOLDER	0.0	8.36	8.36	1	PLACEHOLDER	val_1	463
v_HammerThrow_g23_c05	PLACEHOLDER	0.0	5.56	5.56	1	PLACEHOLDER	val_1	464
v_HammerThrow_g13_c06	PLACEHOLDER	0.0	7.16	7.16	1	PLACEHOLDER	val_1	465
v_HammerThrow_g15_c02	PLACEHOLDER	0.0	9.52	9.52	1	PLACEHOLDER	val_1	466
v_HammerThrow_g22_c02	PLACEHOLDER	0.0	7.24	7.24	1	PLACEHOLDER	val_1	467
v_HammerThrow_g11_c03	PLACEHOLDER	0.0	6.28	6.28	1	PLACEHOLDER	val_1	468
v_HammerThrow_g17_c02	PLACEHOLDER	0.0	6.28	6.28	1	PLACEHOLDER	val_1	469
v_HammerThrow_g05_c01	PLACEHOLDER	0.0	9.8	9.8	1	PLACEHOLDER	val_1	470
v_HammerThrow_g16_c01	PLACEHOLDER	0.0	6.52	6.52	1	PLACEHOLDER	val_1	471
v_HammerThrow_g03_c04	PLACEHOLDER	0.0	8.44	8.44	1	PLACEHOLDER	val_1	472
v_HammerThrow_g22_c03	PLACEHOLDER	0.0	6.6	6.6	1	PLACEHOLDER	val_1	473
v_HammerThrow_g15_c04	PLACEHOLDER	0.0	8.44	8.44	1	PLACEHOLDER	val_1	474
v_HammerThrow_g25_c03	PLACEHOLDER	0.0	5.0	5.0	1	PLACEHOLDER	val_1	475
v_HammerThrow_g21_c02	PLACEHOLDER	0.0	9.28	9.28	1	PLACEHOLDER	val_1	476
v_HammerThrow_g12_c01	PLACEHOLDER	0.0	7.28	7.28	1	PLACEHOLDER	val_1	477
v_HammerThrow_g08_c06	PLACEHOLDER	0.0	6.64	6.64	1	PLACEHOLDER	val_1	478
v_HammerThrow_g23_c07	PLACEHOLDER	0.0	7.72	7.72	1	PLACEHOLDER	val_1	479
v_HammerThrow_g18_c01	PLACEHOLDER	0.0	4.08	4.08	1	PLACEHOLDER	val_1	480
v_HammerThrow_g03_c01	PLACEHOLDER	0.0	8.44	8.44	1	PLACEHOLDER	val_1	481
v_HammerThrow_g06_c05	PLACEHOLDER	0.0	9.36	9.36	1	PLACEHOLDER	val_1	482
v_HammerThrow_g18_c04	PLACEHOLDER	0.0	6.24	6.24	1	PLACEHOLDER	val_1	483
v_HammerThrow_g17_c04	PLACEHOLDER	0.0	7.2	7.2	1	PLACEHOLDER	val_1	484
v_HammerThrow_g01_c02	PLACEHOLDER	0.0	9.88	9.88	1	PLACEHOLDER	val_1	485
v_HammerThrow_g12_c05	PLACEHOLDER	0.0	6.68	6.68	1	PLACEHOLDER	val_1	486
v_HammerThrow_g01_c04	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	487
v_HammerThrow_g04_c03	PLACEHOLDER	0.0	4.24	4.24	1	PLACEHOLDER	val_1	488
v_HammerThrow_g05_c04	PLACEHOLDER	0.0	10.12	10.12	1	PLACEHOLDER	val_1	489
v_HammerThrow_g13_c05	PLACEHOLDER	0.0	6.68	6.68	1	PLACEHOLDER	val_1	490
v_HammerThrow_g22_c05	PLACEHOLDER	0.0	5.36	5.36	1	PLACEHOLDER	val_1	491
v_HammerThrow_g03_c02	PLACEHOLDER	0.0	9.56	9.56	1	PLACEHOLDER	val_1	492
v_HammerThrow_g14_c02	PLACEHOLDER	0.0	9.0	9.0	1	PLACEHOLDER	val_1	493
v_HammerThrow_g05_c06	PLACEHOLDER	0.0	10.44	10.44	1	PLACEHOLDER	val_1	494
v_HammerThrow_g08_c01	PLACEHOLDER	0.0	8.08	8.08	1	PLACEHOLDER	val_1	495
v_HammerThrow_g04_c02	PLACEHOLDER	0.0	3.4	3.4	1	PLACEHOLDER	val_1	496
v_HammerThrow_g05_c02	PLACEHOLDER	0.0	10.44	10.44	1	PLACEHOLDER	val_1	497
v_HammerThrow_g10_c04	PLACEHOLDER	0.0	9.48	9.48	1	PLACEHOLDER	val_1	498
v_HammerThrow_g22_c04	PLACEHOLDER	0.0	5.28	5.28	1	PLACEHOLDER	val_1	499
v_HammerThrow_g15_c05	PLACEHOLDER	0.0	9.08	9.08	1	PLACEHOLDER	val_1	500
v_HammerThrow_g10_c05	PLACEHOLDER	0.0	9.24	9.24	1	PLACEHOLDER	val_1	501
v_HammerThrow_g12_c06	PLACEHOLDER	0.0	7.56	7.56	1	PLACEHOLDER	val_1	502
v_HammerThrow_g09_c06	PLACEHOLDER	0.0	5.44	5.44	1	PLACEHOLDER	val_1	503
